Open time,Open,High,Low,Close,Volume,ATR,EMA50,EMA144,EMA200,Boll50,Boll144,Boll200,ROC50,ROC144,ROC200,CrxFM,CrxFS,CrxMS,RSI,Engolfo,FuCandle,Structure,StructTop,StructBottom,StructPD,VelaBull,ImbLow,ImbHigh,sma,sd,lb,ub,signal_BB,signal_rsi
2019-04-22 04:00:00+03:00,1.12422,1.12439,1.12354,1.12378,2099,0.00141,1.12674,1.12757,1.12841,-1.1052,-0.75503,-0.95999,-0.14534,0.00177,-0.03721,-0.0007385787253731927,-0.0014860559896063628,-0.0007474772642331701,36.80009460569946,0,0,1,1.14477,1.11756,0.228592,False,0.0,0.0,1.1264059999999998,0.0030214694925319694,1.1203630610149358,1.1324489389850638,0,0
2019-04-22 08:00:00+03:00,1.12378,1.12472,1.12368,1.12455,3157,0.00139,1.12665,1.12753,1.12838,-0.77829,-0.59753,-0.7921,-0.14447,-0.00443,-0.03721,-0.0007825352363167418,-0.0015383931350317988,-0.0007558578987150571,41.64459763204256,1,0,1,1.14477,1.11756,0.256891,True,1.12439,1.12454,1.126203,0.0030019223664672005,1.1201991552670656,1.1322068447329345,0,0
2019-04-22 12:00:00+03:00,1.12455,1.12544,1.12454,1.12488,3607,0.00135,1.12658,1.12749,1.12834,-0.6256,-0.52736,-0.71622,-0.13651,-0.01064,-0.03987,-0.0008089751795748776,-0.0015646113363203041,-0.0007556361567454264,43.63858582765689,1,0,1,1.14477,1.11756,0.269019,True,1.12472,1.1248,1.1259329999999999,0.0028551856792002057,1.1202226286415995,1.1316433713584002,0,0
2019-04-22 16:00:00+03:00,1.12487,1.12616,1.1248,1.12578,6055,0.00135,1.12655,1.12747,1.12831,-0.28196,-0.34376,-0.52476,-0.12058,-0.01596,-0.04075,-0.0008172111780277069,-0.0015633605144877185,-0.0007461493364600116,48.779050650847026,1,0,1,1.14477,1.11756,0.302095,True,1.12544,1.12558,1.125644,0.0025296086652967543,1.1205847826694066,1.1307032173305935,0,0
2019-04-22 20:00:00+03:00,1.12578,1.12615,1.12558,1.1256,2953,0.0013,1.12651,1.12744,1.12829,-0.33426,-0.37833,-0.55659,-0.1073,-0.02217,-0.04164,-0.0008262260127932635,-0.0015813788201848925,-0.0007551528073916289,47.839284359054,0,0,1,1.14477,1.11756,0.29548,False,0.0,0.0,1.125408,0.002278070744144626,1.1208518585117107,1.1299641414882893,0,0
2019-04-23 00:00:00+03:00,1.12567,1.126,1.12442,1.12442,2248,0.00132,1.12643,1.1274,1.12825,-0.72597,-0.61719,-0.79284,-0.1011,-0.03104,-0.0443,-0.000862666974973689,-0.0016186122623218484,-0.0007559452873481594,42.111560866776905,-1,0,1,1.14477,1.11756,0.252113,False,1.12546,1.12558,1.12515,0.00206272430985787,1.1210245513802843,1.1292754486197158,0,0
2019-04-23 04:00:00+03:00,1.12442,1.12546,1.12442,1.12495,2862,0.0013,1.12637,1.12736,1.12822,-0.509,-0.5044,-0.67637,-0.09313,-0.03901,-0.04607,-0.0008800391128493039,-0.001644517534112545,-0.0007644784212632411,45.280528542442354,0,0,1,1.14477,1.11756,0.271591,True,0.0,0.0,1.1249245,0.0017960291726469594,1.1213324416547061,1.128516558345294,0,0
2019-04-23 08:00:00+03:00,1.12495,1.1258,1.12414,1.12498,9534,0.00132,1.12632,1.12733,1.12818,-0.47463,-0.49562,-0.6637,-0.08782,-0.04433,-0.04784,-0.0008977937385553123,-0.001653362726448446,-0.0007555689878931335,45.46252004242661,0,0,1,1.14477,1.11756,0.272694,True,0.0,0.0,1.1246829999999999,0.001381403176614575,1.1219201936467706,1.127445806353229,0,0
2019-04-23 12:00:00+03:00,1.12499,1.12609,1.12164,1.12174,10366,0.00155,1.12614,1.12725,1.12812,-1.49925,-1.17195,-1.31789,-0.09404,-0.05497,-0.0505,-0.000989534116640368,-0.0017651149107637178,-0.0007755807941233499,32.78166248775246,-1,0,1,1.14477,1.11756,0.15362,False,1.1218,1.12414,1.1242975,0.0010058244848109548,1.1222858510303781,1.1263091489696218,-1,0
2019-04-23 16:00:00+03:00,1.12174,1.1218,1.11918,1.12131,14840,0.00162,1.12595,1.12717,1.12805,-1.51829,-1.25528,-1.38857,-0.10115,-0.06472,-0.05316,-0.0010880131275026522,-0.0018728094817668536,-0.0007847963542642016,31.524889548414663,-1,0,1,1.14477,1.11756,0.137817,False,0.0,0.0,1.1240615,0.00112464392003447,1.1218122121599312,1.1263107878400689,-1,0
2019-04-23 20:00:00+03:00,1.12133,1.12273,1.12091,1.12262,5298,0.00164,1.12582,1.12711,1.128,-1.02524,-0.99841,-1.10511,-0.10204,-0.07359,-0.05759,-0.00114909764657677,-0.0019418859453776422,-0.0007927882988008724,39.17543471631249,1,0,1,1.14477,1.11756,0.185961,True,0.0,0.0,1.1239919999999999,0.0011700274398605203,1.1216519451202789,1.1263320548797209,0,0
2019-04-24 00:00:00+03:00,1.1227,1.1227,1.12166,1.12171,2968,0.0016,1.12566,1.12704,1.12794,-1.23022,-1.23862,-1.27809,-0.10649,-0.08245,-0.06291,-0.0012302645068689205,-0.002032610924392078,-0.0008023464175231574,36.15363040772692,0,0,1,1.14477,1.11756,0.152517,False,0.0,0.0,1.1239305,0.0012573048658994493,1.121415890268201,1.126445109731799,0,0
2019-04-24 04:00:00+03:00,1.12173,1.12203,1.12082,1.12157,5160,0.00157,1.1255,1.12696,1.12787,-1.19346,-1.30812,-1.2984,-0.11005,-0.0922,-0.07088,-0.0013017466587016565,-0.002113109302138951,-0.0008113626434372945,35.69742468958068,-1,0,1,1.14477,1.11756,0.147372,False,0.0,0.0,1.1238565,0.0013518536005764344,1.1211527927988472,1.126560207201153,0,0
2019-04-24 08:00:00+03:00,1.12157,1.12192,1.11943,1.12177,12458,0.00163,1.12535,1.12689,1.12781,-1.06313,-1.2916,-1.25039,-0.11539,-0.0984,-0.07885,-0.0013728304376118767,-0.0021929629068346513,-0.0008201324692227747,36.92196644785665,0,0,1,1.14477,1.11756,0.154723,True,0.0,0.0,1.1237485,0.0014297120613750514,1.1208890758772498,1.1266079241227502,0,0
2019-04-24 12:00:00+03:00,1.12177,1.1223,1.12022,1.12029,11138,0.00167,1.12515,1.1268,1.12774,-1.39719,-1.69327,-1.5416,-0.12693,-0.10638,-0.08594,-0.0014728329271884327,-0.0023119013826775835,-0.000839068455489151,32.05695463952913,0,0,1,1.14477,1.11756,0.100331,False,0.0,0.0,1.1235745,0.0016253371308633281,1.1203238257382733,1.1268251742617266,-1,0
2019-04-24 16:00:00+03:00,1.12029,1.12095,1.11559,1.11584,18929,0.00193,1.12479,1.12665,1.12762,-2.37938,-2.79979,-2.41335,-0.15623,-0.12057,-0.09746,-0.0016669056495554676,-0.0025362059076571106,-0.0008693002581016432,22.469931078469013,-1,0,-1,1.14477,1.11559,0.008568,False,1.11648,1.12022,1.1231360000000001,0.0023519004632321238,1.118432199073536,1.1278398009264643,-1,-1
2019-04-24 20:00:00+03:00,1.11584,1.11648,1.11401,1.11524,10666,0.00197,1.12441,1.12649,1.1275,-2.29693,-2.92589,-2.47867,-0.18642,-0.13741,-0.10986,-0.001865069402101863,-0.0027707040636993268,-0.0009056346615974637,21.53478801705988,-1,0,-1,1.14477,1.11401,0.039987,False,0.0,0.0,1.122679,0.0029174572561686393,1.1168440854876627,1.1285139145123373,-1,-1
2019-04-25 00:00:00+03:00,1.11516,1.11588,1.11448,1.11521,4162,0.00193,1.12405,1.12633,1.12737,-2.08474,-2.91324,-2.42603,-0.21129,-0.15602,-0.12314,-0.0020444579944584964,-0.0029770177814043897,-0.0009325597869458934,21.486637665378012,0,0,-1,1.14477,1.11401,0.039012,True,0.0,0.0,1.1222165,0.0033249887612759716,1.115566522477448,1.1288664775225519,-1,-1
2019-04-25 04:00:00+03:00,1.11521,1.11599,1.11445,1.1157,3995,0.0019,1.12372,1.12619,1.12726,-1.80977,-2.779,-2.27813,-0.23527,-0.17108,-0.13554,-0.0022138567715335416,-0.0031728959397686446,-0.000959039168235103,24.45767900879858,0,0,-1,1.14477,1.11401,0.054941,True,0.0,0.0,1.1218074999999998,0.0036012232935447516,1.1146050534129104,1.1290099465870893,0,-1
2019-04-25 08:00:00+03:00,1.11569,1.1162,1.11343,1.11469,12725,0.00196,1.12337,1.12603,1.12713,-1.87307,-2.94038,-2.41978,-0.26191,-0.18703,-0.14971,-0.0023863136836251397,-0.0033731351317406507,-0.000986821448115511,22.56245137837403,0,0,-1,1.14477,1.11343,0.040204,False,0.0,0.0,1.1213315000000001,0.0038849416102716586,1.1135616167794569,1.1291013832205434,0,-1
2019-04-25 12:00:00+03:00,1.11469,1.11476,1.11173,1.11304,14919,0.00204,1.12297,1.12585,1.12699,-2.0382,-3.22915,-2.66643,-0.28149,-0.20476,-0.163,-0.002587508085962763,-0.0036117300366562857,-0.001024221950693523,19.855534199755663,-1,0,-1,1.14477,1.11173,0.039649,False,0.0,0.0,1.1207945000000001,0.004253475946916327,1.1122875481061676,1.1293014518938327,0,-1
2019-04-25 16:00:00+03:00,1.11303,1.11542,1.11293,1.11361,15854,0.00207,1.1226,1.12568,1.12686,-1.79085,-2.96843,-2.49089,-0.29753,-0.2216,-0.17629,-0.002765779761316773,-0.003825396682860185,-0.0010596169215434119,23.279849345054718,0,0,-1,1.14477,1.11173,0.056901,True,0.0,0.0,1.1202475,0.004444264044151679,1.1113589719116967,1.1291360280883034,0,-1
2019-04-25 20:00:00+03:00,1.11361,1.11384,1.11266,1.11313,4947,0.00201,1.12223,1.12551,1.12672,-1.75878,-2.97092,-2.51313,-0.31888,-0.23843,-0.19046,-0.002946645944319127,-0.004033670820119737,-0.0010870248758006104,22.411446685328265,0,0,-1,1.14477,1.11173,0.042373,False,0.0,0.0,1.11966,0.004574378301091035,1.110511243397818,1.1288087566021823,0,-1
2019-04-26 00:00:00+03:00,1.11322,1.11387,1.11237,1.1129,3939,0.00197,1.12186,1.12533,1.12658,-1.68325,-2.912,-2.48924,-0.33758,-0.25174,-0.20374,-0.0031179800521159693,-0.004241171713541051,-0.0011231916614250815,21.988191992644037,0,0,-1,1.14477,1.11173,0.035412,False,0.0,0.0,1.1190159999999998,0.004574081903784448,1.1098678361924308,1.1281641638075688,0,-1
2019-04-26 04:00:00+03:00,1.11291,1.11408,1.11266,1.11348,4623,0.00193,1.12153,1.12517,1.12645,-1.48133,-2.68709,-2.32554,-0.35273,-0.26061,-0.21703,-0.0032690304271294386,-0.004418579588317738,-0.0011495491611882996,25.794074001787003,0,0,-1,1.14477,1.11173,0.052966,True,0.0,0.0,1.1184100000000001,0.00445725783052493,1.1094954843389502,1.12732451566105,0,-1
2019-04-26 08:00:00+03:00,1.11348,1.1147,1.11292,1.11419,8617,0.00192,1.12124,1.12502,1.12633,-1.28397,-2.46273,-2.14824,-0.36522,-0.26772,-0.22766,-0.0033925991078719918,-0.004568341126737844,-0.0011757420188658527,30.278207749568615,1,0,-1,1.14477,1.11173,0.074455,True,0.0,0.0,1.1178985,0.004316013359007474,1.109266473281985,1.1265305267180148,0,0
2019-04-26 12:00:00+03:00,1.11419,1.11588,1.11105,1.11476,14607,0.00213,1.12099,1.12488,1.12622,-1.12896,-2.28119,-2.00404,-0.36973,-0.27394,-0.2374,-0.003489540349492421,-0.0046915928092146,-0.0012020524597221795,33.73993628740568,1,1,-1,1.14477,1.11173,0.091707,True,0.0,0.0,1.117389,0.004031887242492087,1.109325225515016,1.125452774484984,0,0
2019-04-26 16:00:00+03:00,1.11476,1.11735,1.11419,1.11629,21073,0.0022,1.12081,1.12476,1.12612,-0.82343,-1.90374,-1.70443,-0.35384,-0.28016,-0.24537,-0.0035385070187853498,-0.004756828422721628,-0.0012183214039362782,42.0562744345058,1,0,-1,1.14477,1.11173,0.138015,True,0.0,0.0,1.1169544999999999,0.0036177551558581084,1.1097189896882835,1.1241900103117162,0,0
2019-04-26 20:00:00+03:00,1.11629,1.11659,1.1142,1.1142,5335,0.00222,1.12055,1.12461,1.126,-1.15158,-2.31781,-2.0222,-0.34329,-0.28816,-0.256,-0.0036438700412853835,-0.004891401902710424,-0.0012475318614250405,35.50138812195222,0,0,-1,1.14477,1.11173,0.074758,False,0.0,0.0,1.1165775,0.0034831819616916973,1.1096111360766165,1.1235438639233835,0,0
2019-04-29 00:00:00+03:00,1.1139,1.11512,1.1139,1.11485,2672,0.00214,1.12032,1.12448,1.12589,-0.98856,-2.13025,-1.87284,-0.33184,-0.29526,-0.26663,-0.003731443691976447,-0.004996187827958986,-0.001264744135982539,38.701295556263005,0,0,-1,1.14477,1.11173,0.094431,True,0.0,0.0,1.1162545,0.0033167810567244246,1.1096209378865511,1.1228880621134487,0,0
2019-04-29 04:00:00+03:00,1.11485,1.11597,1.11446,1.1158,2148,0.0021,1.12015,1.12436,1.12579,-0.78512,-1.88478,-1.68071,-0.31769,-0.30237,-0.27814,-0.0037730776124753965,-0.005054669295572764,-0.0012815916830973674,43.14125733216512,1,0,-1,1.14477,1.11173,0.123184,True,1.11512,1.11555,1.1159135,0.0029592055742832,1.1099950888514336,1.1218319111485664,0,0
2019-04-29 08:00:00+03:00,1.11581,1.11666,1.11555,1.11646,7127,0.00203,1.12,1.12425,1.1257,-0.64446,-1.71532,-1.54311,-0.29999,-0.3077,-0.28699,-0.0038066746681474166,-0.005105422496103592,-0.0012987478279561752,46.06413473319264,1,0,-1,1.14477,1.11173,0.14316,True,0.0,0.0,1.115651,0.0026328109851437268,1.1103853780297126,1.1209166219702873,0,0
2019-04-29 12:00:00+03:00,1.11645,1.11656,1.11453,1.11551,8302,0.00203,1.11983,1.12413,1.12559,-0.79739,-1.88187,-1.67106,-0.27962,-0.31392,-0.29762,-0.0038547390879507763,-0.005163557475952692,-0.0013088183880019155,42.664412246294134,-1,0,-1,1.14477,1.11173,0.114407,False,0.0,0.0,1.115348,0.0022343175101397503,1.1108793649797204,1.1198166350202796,0,0
2019-04-29 16:00:00+03:00,1.11549,1.11837,1.11484,1.11807,11151,0.00214,1.11976,1.12405,1.12552,-0.32298,-1.30153,-1.22904,-0.25298,-0.3166,-0.30382,-0.00383696906275985,-0.005151734685663678,-0.0013147656229038276,52.77839746975148,1,0,-1,1.14477,1.11173,0.191889,True,1.11656,1.11763,1.115163,0.0017819861773067066,1.1115990276453864,1.1187269723546134,0,0
2019-04-29 20:00:00+03:00,1.11807,1.11864,1.11763,1.11852,4578,0.00206,1.11971,1.12397,1.12545,-0.23496,-1.1834,-1.13975,-0.22455,-0.31927,-0.31091,-0.003808604227014207,-0.005131781282408968,-0.0013231770553947609,54.30431298508145,1,0,-1,1.14477,1.11173,0.205508,True,0.0,0.0,1.1150745,0.0015417129056598778,1.1119910741886803,1.1181579258113197,1,0
2019-04-30 00:00:00+03:00,1.11841,1.11908,1.11814,1.11892,2094,0.00198,1.11968,1.1239,1.12538,-0.15453,-1.0778,-1.06026,-0.19432,-0.32194,-0.31799,-0.003771493940585467,-0.005094197976620347,-0.00132270403603488,55.67540531530987,1,0,-1,1.14477,1.11173,0.217615,True,0.0,0.0,1.1152285,0.0017605061321611384,1.1117074877356776,1.1187495122643223,1,0
2019-04-30 04:00:00+03:00,1.11893,1.11926,1.11787,1.11881,3549,0.00193,1.11964,1.12383,1.12532,-0.176,-1.08284,-1.06663,-0.16852,-0.32461,-0.32065,-0.003745050544775375,-0.005076822695542701,-0.0013317721507673252,55.185028265155324,0,0,-1,1.14477,1.11173,0.214286,False,0.0,0.0,1.1154069999999998,0.0019341531532763975,1.111538693693447,1.1192753063065526,0,0
2019-04-30 08:00:00+03:00,1.11881,1.12076,1.11753,1.12055,12209,0.00203,1.11968,1.12378,1.12527,0.19215,-0.69868,-0.77411,-0.13913,-0.32728,-0.32067,-0.003658917495872556,-0.004988621659006724,-0.0013297041631341675,61.0318257856613,1,0,-1,1.14477,1.11173,0.266949,True,1.11926,1.12037,1.1156739999999998,0.0022485536870383736,1.1111768926259231,1.1201711073740765,1,0
2019-04-30 12:00:00+03:00,1.12055,1.12276,1.12037,1.12191,11650,0.00205,1.11977,1.12376,1.12524,0.49377,-0.39938,-0.54615,-0.10883,-0.3264,-0.31803,-0.003556435008155877,-0.004875613908424103,-0.0013191789002682263,64.88774552974795,1,0,-1,1.14477,1.11173,0.308111,True,0.0,0.0,1.1159845000000002,0.0026459770356100374,1.11069254592878,1.1212764540712203,1,0
2019-04-30 16:00:00+03:00,1.1219,1.12286,1.11972,1.12164,16982,0.00213,1.11984,1.12373,1.1252,0.42248,-0.45136,-0.58479,-0.08654,-0.32553,-0.31627,-0.003468135943796538,-0.004778716878855989,-0.0013105809350594509,63.54343938119372,0,0,-1,1.14477,1.11173,0.299939,False,0.0,0.0,1.1163319999999999,0.002910204550476873,1.1105115908990462,1.1221524091009536,0,0
2019-04-30 20:00:00+03:00,1.12163,1.12253,1.12129,1.1214,9086,0.00207,1.1199,1.1237,1.12516,0.35475,-0.49608,-0.61764,-0.05801,-0.32465,-0.3154,-0.003388621366149479,-0.004690565364722706,-0.0013019439985732272,62.30774884277046,0,0,-1,1.14477,1.11173,0.292676,False,0.0,0.0,1.1167500000000001,0.0030111144989234664,1.1107277710021533,1.122772228997847,0,0
2019-05-01 00:00:00+03:00,1.12148,1.12179,1.12103,1.12179,1900,0.00197,1.11997,1.12367,1.12513,0.43094,-0.40601,-0.54797,-0.03124,-0.32466,-0.31364,-0.0032983000383316275,-0.004599791404808434,-0.0013014913664768065,63.54824519731466,0,0,-1,1.14477,1.11173,0.304479,True,0.0,0.0,1.1171589999999998,0.0031158827420940936,1.1109272345158117,1.123390765484188,0,0
2019-05-01 04:00:00+03:00,1.12181,1.12193,1.12134,1.1217,1571,0.00187,1.12004,1.12364,1.1251,0.39509,-0.41965,-0.55713,-0.00982,-0.32025,-0.31277,-0.0032094142818935973,-0.004511010073994887,-0.00130159579210129,63.032693916208125,0,0,-1,1.14477,1.11173,0.301755,False,0.0,0.0,1.1175875,0.0031219205879118085,1.1113436588241763,1.1238313411758236,0,0
2019-05-01 08:00:00+03:00,1.1217,1.12297,1.12138,1.12277,3689,0.00185,1.12015,1.12363,1.12507,0.62766,-0.18607,-0.37818,0.01339,-0.31406,-0.31189,-0.0030994771858884078,-0.004382019469704423,-0.0012825422838160156,66.51120782158301,1,0,-1,1.14477,1.11173,0.33414,True,1.12193,1.12214,1.118081,0.0031220453820799484,1.1118369092358402,1.12432509076416,0,0
2019-05-01 12:00:00+03:00,1.12277,1.12392,1.12214,1.1224,7520,0.00185,1.12024,1.12361,1.12505,0.52066,-0.26244,-0.43511,0.03661,-0.31053,-0.31013,-0.003002494654312273,-0.0042854597291519985,-0.0012829650748397254,64.25948058548256,0,0,-1,1.14477,1.11173,0.322942,False,0.0,0.0,1.1185269999999998,0.003066820915161664,1.1123933581696765,1.124660641830323,0,0
2019-05-01 16:00:00+03:00,1.1224,1.12496,1.12229,1.12419,12453,0.00191,1.12039,1.12362,1.12504,0.91649,0.12275,-0.13982,0.05626,-0.30345,-0.3066,-0.0028731798005675784,-0.004136311477597241,-0.001263131677029663,69.61829879992565,1,0,-1,1.14477,1.11173,0.377119,True,0.0,0.0,1.119027,0.0031368977298903383,1.1127532045402193,1.1253007954597807,0,0
2019-05-01 20:00:00+03:00,1.12419,1.12644,1.11867,1.11941,25428,0.00233,1.12035,1.12356,1.12498,-0.23095,-0.89551,-0.91863,0.05716,-0.3017,-0.30838,-0.0028675820298192218,-0.004136107413726994,-0.0012685253839077718,48.643677963607516,-1,0,-1,1.14477,1.11173,0.232446,False,1.1206,1.12229,1.1192595,0.002971980510917055,1.113315538978166,1.1252034610218342,0,0
2019-05-02 00:00:00+03:00,1.11942,1.1206,1.11933,1.12056,2758,0.00225,1.12036,1.12352,1.12494,0.04902,-0.63785,-0.72231,0.06073,-0.29905,-0.30751,-0.002820018562147544,-0.00408724209323912,-0.0012672235310915764,52.362253026611086,0,0,-1,1.14477,1.11173,0.267252,True,0.0,0.0,1.119473,0.0028999312150485776,1.1136731375699027,1.1252728624300972,0,0
2019-05-02 04:00:00+03:00,1.12056,1.12089,1.11996,1.12071,4316,0.00216,1.12038,1.12348,1.1249,0.08377,-0.59647,-0.69147,0.06609,-0.29464,-0.30841,-0.0027661036307341795,-0.0040331575519091285,-0.0012670539211749486,52.841894896258836,1,0,-1,1.14477,1.11173,0.271792,True,0.0,0.0,1.1197985000000001,0.002629679337950284,1.1145391413240995,1.1250578586759008,0,0
2019-05-02 08:00:00+03:00,1.12071,1.12187,1.11907,1.12079,12187,0.0022,1.12039,1.12345,1.12486,0.10111,-0.57114,-0.67255,0.06341,-0.28403,-0.30842,-0.0027302170790246727,-0.003988258282104564,-0.0012580412030798913,53.113039748019744,0,0,-1,1.14477,1.11173,0.274213,True,0.0,0.0,1.1200955000000001,0.002363319420562559,1.115368861158875,1.1248221388411253,0,0
2019-05-02 12:00:00+03:00,1.12079,1.12129,1.11953,1.11961,13997,0.00217,1.12036,1.12339,1.1248,-0.19351,-0.81153,-0.86052,0.05269,-0.27519,-0.31108,-0.0027062995150097698,-0.003965666616053804,-0.0012593671010440344,48.66809780684703,0,0,-1,1.14477,1.11173,0.238499,False,0.0,0.0,1.120286,0.002142046242420005,1.11600190751516,1.1245700924848399,0,0
2019-05-02 16:00:00+03:00,1.11961,1.12016,1.11714,1.11777,19687,0.00223,1.12026,1.12332,1.12473,-0.65255,-1.18387,-1.15604,0.03751,-0.26724,-0.31552,-0.0027375936015459914,-0.003999033790493549,-0.0012614401889475576,42.67127697024877,-1,0,-1,1.14477,1.11173,0.182809,False,1.11809,1.11953,1.1203515,0.0020363157519180304,1.116278868496164,1.124424131503836,0,0
2019-05-02 20:00:00+03:00,1.11783,1.11809,1.11703,1.11709,6258,0.00215,1.12014,1.12323,1.12466,-0.81494,-1.30317,-1.25734,0.02143,-0.26283,-0.31819,-0.0027661155323206164,-0.004046227251161571,-0.001280111718840955,40.676492529382074,-1,0,-1,1.14477,1.11173,0.162228,False,0.0,0.0,1.1204304999999999,0.0018617690369040704,1.1167069619261918,1.124154038073808,0,0
2019-05-03 00:00:00+03:00,1.1171,1.11772,1.117,1.1177,2128,0.00205,1.12004,1.12315,1.12459,-0.64761,-1.15184,-1.14402,0.00625,-0.25577,-0.32175,-0.002782499776326535,-0.004070859801377878,-0.0012883600250513428,43.23985168342081,0,0,-1,1.14477,1.11173,0.18069,True,0.0,0.0,1.120412,0.0018881112811304675,1.1166357774377391,1.1241882225622608,0,0
2019-05-03 04:00:00+03:00,1.1177,1.1177,1.11667,1.11681,3102,0.00197,1.11991,1.12307,1.12451,-0.88867,-1.31276,-1.27848,-0.01161,-0.24692,-0.3253,-0.0028294875583134566,-0.004118874293747314,-0.0012893867354338568,40.49079438775062,-1,0,-1,1.14477,1.11173,0.153753,False,0.0,0.0,1.1203265,0.002012890759561941,1.1163007184808762,1.1243522815191238,0,0
2019-05-03 08:00:00+03:00,1.11681,1.11729,1.11577,1.11646,10260,0.00194,1.11978,1.12298,1.12443,-0.97395,-1.35788,-1.32295,-0.03303,-0.23986,-0.32709,-0.002866202103075875,-0.00416494993103205,-0.0012987478279561752,39.429148420607746,-1,0,-1,1.14477,1.11173,0.14316,False,1.11659,1.11667,1.1202035000000001,0.0021722151559205177,1.1158590696881592,1.124547930311841,0,0
2019-05-03 12:00:00+03:00,1.11647,1.11659,1.11346,1.11596,14757,0.00203,1.11963,1.12288,1.12435,-1.11244,-1.43066,-1.39196,-0.05445,-0.23367,-0.328,-0.0029122907631099655,-0.004229542277501037,-0.0013172515143910716,37.90033966059176,0,0,-1,1.14477,1.11173,0.128027,False,0.0,0.0,1.1200610000000002,0.0023542926078988246,1.1153524147842024,1.124769585215798,0,0
2019-05-03 16:00:00+03:00,1.11596,1.12004,1.11539,1.11952,25851,0.00221,1.11962,1.12283,1.1243,-0.03289,-0.68425,-0.79705,-0.06873,-0.22216,-0.32801,-0.0028673002715448896,-0.004180363012719753,-0.0013130627411748626,52.13175130546458,1,0,-1,1.14477,1.11173,0.235775,True,1.11659,1.11895,1.1200094999999999,0.0023542983644535905,1.1153009032710928,1.124718096728907,0,0
2019-05-03 20:00:00+03:00,1.11953,1.12045,1.11895,1.12021,6828,0.00216,1.11965,1.1228,1.12426,0.17952,-0.53386,-0.67845,-0.06248,-0.21063,-0.32626,-0.002811972755108405,-0.0041152998098570835,-0.0013033270547486784,54.31698213186197,1,0,-1,1.14477,1.11173,0.256659,True,0.0,0.0,1.1199245,0.002312386497794518,1.115299727004411,1.124549272995589,0,0
2019-05-06 00:00:00+03:00,1.11707,1.12,1.1167,1.11849,7415,0.00226,1.1196,1.12274,1.1242,-0.35805,-0.87475,-0.9617,-0.06784,-0.20266,-0.32539,-0.002807356346503002,-0.004112687641373781,-0.0013053312948707783,48.38713220402918,0,0,-1,1.14477,1.11173,0.2046,True,0.0,0.0,1.119767,0.0022966132959137166,1.1151737734081726,1.1243602265918273,0,0
2019-05-06 04:00:00+03:00,1.11847,1.11955,1.11828,1.11906,5811,0.00219,1.11958,1.12269,1.12415,-0.17112,-0.74601,-0.86129,-0.0714,-0.19469,-0.32452,-0.002779118188479569,-0.004083784604936253,-0.0013046664164566841,50.3226517761463,0,0,-1,1.14477,1.11173,0.221852,True,0.0,0.0,1.11965,0.0022684750266983335,1.1151130499466033,1.1241869500533967,0,0
2019-05-06 08:00:00+03:00,1.11907,1.11944,1.11828,1.11836,9103,0.00211,1.11953,1.12263,1.12409,-0.39129,-0.87628,-0.97435,-0.07676,-0.18937,-0.32366,-0.002771916019886354,-0.004077399048606996,-0.0013054830287206416,47.94477821407543,0,0,-1,1.14477,1.11173,0.200666,False,0.0,0.0,1.1194785,0.00222745848786692,1.1150235830242663,1.1239334169757338,0,0
2019-05-06 12:00:00+03:00,1.11836,1.12032,1.11787,1.11831,10818,0.00214,1.11948,1.12257,1.12403,-0.39773,-0.87223,-0.97733,-0.07855,-0.1814,-0.31837,-0.002763097888778637,-0.004068639286065629,-0.001305541397286993,47.77113913052859,0,0,-1,1.14477,1.11173,0.199153,False,0.0,0.0,1.1193089999999999,0.0021779466426714283,1.114953106714657,1.1236648932853428,0,0
2019-05-06 16:00:00+03:00,1.11832,1.12064,1.11802,1.12024,12047,0.00217,1.11951,1.12253,1.124,0.24847,-0.47044,-0.64546,-0.06695,-0.17341,-0.31042,-0.002695850889095214,-0.0040080696993502335,-0.001312218810255019,54.60527417665866,0,0,-1,1.14477,1.11173,0.257567,True,0.0,0.0,1.1191825,0.002035135777031082,1.1151122284459378,1.1232527715540621,0,0
2019-05-06 20:00:00+03:00,1.12024,1.1209,1.1197,1.11978,5499,0.0021,1.11952,1.1225,1.12395,0.08764,-0.55669,-0.72304,-0.05535,-0.16543,-0.30336,-0.002661237028702051,-0.003956134240654355,-0.0012948972119523044,52.83089600963532,0,0,-1,1.14477,1.11173,0.243644,False,0.0,0.0,1.1190514999999999,0.0018967458974173215,1.1152580082051653,1.1228449917948344,0,0
2019-05-07 00:00:00+03:00,1.11985,1.12028,1.11901,1.11997,3017,0.00204,1.11954,1.12246,1.12391,0.1469,-0.51005,-0.68876,-0.04464,-0.15922,-0.29718,-0.0026072126931971696,-0.003901890229202555,-0.0012946775360053854,53.50297026010341,0,0,-1,1.14477,1.11173,0.249395,True,0.0,0.0,1.1188405,0.0014850889568945574,1.1158703220862107,1.121810677913789,0,0
2019-05-07 04:00:00+03:00,1.11997,1.1214,1.11967,1.12132,4999,0.00202,1.11961,1.12245,1.12389,0.58434,-0.23041,-0.45976,-0.02679,-0.14945,-0.28746,-0.002532729283344588,-0.0038169300467306936,-0.0012842007633861055,58.07394176474375,1,0,-1,1.14477,1.11173,0.290254,True,0.0,0.0,1.118936,0.0015818955981912665,1.1157722088036175,1.1220997911963824,0,0
