Open time,Engolfo,FuCandle,Structure,StructTop,StructBottom,StructPD,VelaBull,ImbLow,ImbHigh,Long,Short,Close,Low,High,ATR
2021-07-08 12:00:00+03:00,1,0,-1,1.1895,1.17817,0.614298,True,1.18251,1.18368,0,0,1.18513,1.18213,1.18593,0.00233
2021-07-08 16:00:00+03:00,0,0,-1,1.1895,1.17817,0.554281,False,0.0,0.0,0,0,1.18445,1.18368,1.18679,0.00238
2021-07-08 20:00:00+03:00,0,0,-1,1.1895,1.17817,0.557811,True,0.0,0.0,0,0,1.18449,1.18351,1.18486,0.00231
2021-07-09 00:00:00+03:00,0,0,-1,1.1895,1.17817,0.521624,False,0.0,0.0,0,0,1.18408,1.18384,1.18502,0.00223
2021-07-09 04:00:00+03:00,-1,0,-1,1.1895,1.17817,0.442189,False,0.0,0.0,0,0,1.18318,1.18316,1.18437,0.00216
2021-07-09 08:00:00+03:00,0,0,-1,1.1895,1.17817,0.448367,True,0.0,0.0,0,0,1.18325,1.18251,1.18468,0.00216
2021-07-09 12:00:00+03:00,1,0,-1,1.1895,1.17817,0.76699,True,1.18468,1.18555,0,0,1.18686,1.18289,1.18688,0.00229
2021-07-09 16:00:00+03:00,0,0,-1,1.1895,1.17817,0.762577,False,0.0,0.0,0,0,1.18681,1.18555,1.18748,0.00226
2021-07-09 20:00:00+03:00,1,0,-1,1.1895,1.17817,0.84466,True,0.0,0.0,0,0,1.18774,1.18671,1.18811,0.0022
2021-07-12 00:00:00+03:00,0,0,-1,1.1895,1.17817,0.827008,True,0.0,0.0,0,0,1.18754,1.1867,1.18767,0.00212
2021-07-12 04:00:00+03:00,0,0,-1,1.1895,1.17817,0.765225,False,0.0,0.0,0,0,1.18684,1.18653,1.18802,0.00207
2021-07-12 08:00:00+03:00,0,0,-1,1.1895,1.17817,0.784643,True,0.0,0.0,0,0,1.18706,1.18561,1.18799,0.0021
2021-07-12 12:00:00+03:00,-1,0,-1,1.1895,1.17817,0.630185,False,0.0,0.0,0,0,1.18531,1.18361,1.18735,0.00221
2021-07-12 16:00:00+03:00,0,0,-1,1.1895,1.17817,0.669903,True,0.0,0.0,0,0,1.18576,1.18509,1.18742,0.00222
2021-07-12 20:00:00+03:00,0,0,-1,1.1895,1.17817,0.696381,True,0.0,0.0,0,0,1.18606,1.1855,1.18621,0.00211
2021-07-13 00:00:00+03:00,1,0,-1,1.1895,1.17817,0.749338,True,0.0,0.0,0,0,1.18666,1.18583,1.18687,0.00204
2021-07-13 04:00:00+03:00,0,0,-1,1.1895,1.17817,0.723742,False,0.0,0.0,0,0,1.18637,1.18621,1.18752,0.00198
2021-07-13 08:00:00+03:00,-1,0,-1,1.1895,1.17817,0.601059,False,1.1851,1.18621,0,0,1.18498,1.18411,1.18654,0.00202
2021-07-13 12:00:00+03:00,-1,0,-1,1.1895,1.17817,0.156222,False,1.18327,1.18411,0,0,1.17994,1.17942,1.1851,0.00228
2021-07-13 16:00:00+03:00,0,-1,-1,1.1895,1.17817,0.19947,True,0.0,0.0,0,0,1.18043,1.17919,1.18327,0.00241
2021-07-13 20:00:00+03:00,-1,0,-1,1.18811,1.17724,0.037718,False,1.17805,1.17919,0,0,1.17765,1.17724,1.18043,0.00246
2021-07-14 00:00:00+03:00,0,0,-1,1.18811,1.17719,0.041209,True,0.0,0.0,0,0,1.17764,1.17719,1.17805,0.00235
2021-07-14 04:00:00+03:00,1,0,-1,1.18811,1.17719,0.108974,True,0.0,0.0,0,0,1.17838,1.17758,1.17855,0.00225
2021-07-14 08:00:00+03:00,0,0,-1,1.18811,1.17719,0.108974,False,0.0,0.0,0,0,1.17838,1.178,1.17994,0.00223
2021-07-14 12:00:00+03:00,1,0,-1,1.18811,1.17719,0.457875,True,1.17994,1.1813,0,0,1.18219,1.17757,1.1828,0.00244
2021-07-14 16:00:00+03:00,1,0,-1,1.18811,1.17719,0.553114,True,0.0,0.0,0,0,1.18323,1.1813,1.18352,0.00243
2021-07-14 20:00:00+03:00,1,0,-1,1.18811,1.17719,0.585165,True,0.0,0.0,0,0,1.18358,1.18255,1.18388,0.00235
2021-07-15 00:00:00+03:00,0,0,-1,1.18811,1.17719,0.562271,False,0.0,0.0,0,0,1.18333,1.18288,1.18387,0.00225
2021-07-15 04:00:00+03:00,0,0,-1,1.18811,1.17719,0.541209,False,0.0,0.0,0,0,1.1831,1.18213,1.18349,0.00219
2021-07-15 08:00:00+03:00,1,0,-1,1.18811,1.17719,0.706044,True,0.0,0.0,0,0,1.1849,1.18257,1.18506,0.00221
2021-07-15 12:00:00+03:00,-1,0,-1,1.18811,1.17719,0.318681,False,1.18234,1.18257,0,0,1.18067,1.18038,1.18497,0.00238
2021-07-15 16:00:00+03:00,-1,0,-1,1.18811,1.17719,0.284799,False,0.0,0.0,0,0,1.1803,1.18007,1.18234,0.00237
2021-07-15 20:00:00+03:00,0,0,-1,1.18811,1.17719,0.365385,True,0.0,0.0,0,0,1.18118,1.17962,1.18129,0.00232
2021-07-16 00:00:00+03:00,0,0,-1,1.18811,1.17719,0.361722,False,0.0,0.0,0,0,1.18114,1.17987,1.1817,0.00229
2021-07-16 04:00:00+03:00,0,0,-1,1.18811,1.17719,0.344322,False,0.0,0.0,0,0,1.18095,1.18021,1.18125,0.0022
2021-07-16 08:00:00+03:00,1,0,-1,1.18811,1.17719,0.423993,True,0.0,0.0,0,0,1.18182,1.17969,1.18195,0.0022
2021-07-16 12:00:00+03:00,0,0,-1,1.18811,1.17719,0.274725,False,0.0,0.0,0,0,1.18019,1.17921,1.18224,0.00226
2021-07-16 16:00:00+03:00,0,0,-1,1.18811,1.17719,0.358974,True,0.0,0.0,0,0,1.18111,1.17959,1.18143,0.00223
2021-07-16 20:00:00+03:00,0,0,-1,1.18811,1.17719,0.307692,False,0.0,0.0,0,0,1.18055,1.18029,1.18186,0.00218
2021-07-19 00:00:00+03:00,-1,0,-1,1.18811,1.17719,0.275641,False,0.0,0.0,0,0,1.1802,1.1801,1.18138,0.00212
2021-07-19 04:00:00+03:00,0,0,-1,1.18811,1.17719,0.315018,True,0.0,0.0,0,0,1.18063,1.17979,1.18087,0.00204
2021-07-19 08:00:00+03:00,-1,0,-1,1.18811,1.17719,0.011905,False,1.17885,1.17979,0,0,1.17732,1.17654,1.18087,0.00221
2021-07-19 12:00:00+03:00,0,0,-1,1.18811,1.17719,0.137363,True,0.0,0.0,0,0,1.17869,1.1764,1.17885,0.00223
2021-07-19 16:00:00+03:00,1,-1,-1,1.18811,1.17719,0.249084,True,1.17885,1.17912,0,0,1.17991,1.17838,1.18243,0.00236
2021-07-19 20:00:00+03:00,0,0,-1,1.18811,1.17719,0.245421,False,0.0,0.0,0,0,1.17987,1.17912,1.18025,0.00227
2021-07-20 00:00:00+03:00,0,0,-1,1.18811,1.17719,0.210623,False,0.0,0.0,0,0,1.17949,1.179,1.18011,0.00219
2021-07-20 04:00:00+03:00,-1,0,-1,1.18811,1.17719,0.15293,False,0.0,0.0,0,0,1.17886,1.1788,1.18022,0.00213
2021-07-20 08:00:00+03:00,-1,0,-1,1.18811,1.17719,0.145604,False,0.0,0.0,0,0,1.17878,1.17723,1.1795,0.00214
2021-07-20 12:00:00+03:00,0,0,-1,1.18811,1.17719,0.00641,False,0.0,0.0,0,0,1.17726,1.17651,1.18025,0.00225
2021-07-20 16:00:00+03:00,0,0,-1,1.18811,1.17719,0.052198,True,0.0,0.0,0,0,1.17776,1.17558,1.17807,0.00227
2021-07-20 20:00:00+03:00,0,0,-1,1.18811,1.17719,0.078755,True,0.0,0.0,0,0,1.17805,1.17738,1.1786,0.0022
2021-07-21 00:00:00+03:00,0,0,-1,1.18811,1.17719,0.07326,True,0.0,0.0,0,0,1.17799,1.17762,1.17832,0.00209
2021-07-21 04:00:00+03:00,-1,0,-1,1.18811,1.17719,0.004579,False,0.0,0.0,0,0,1.17724,1.17702,1.17804,0.00201
2021-07-21 08:00:00+03:00,0,0,-1,1.18811,1.17719,0.068681,True,0.0,0.0,0,0,1.17794,1.17519,1.17821,0.00209
2021-07-21 12:00:00+03:00,0,0,-1,1.18506,1.17599,0.06946,False,0.0,0.0,0,0,1.17662,1.17599,1.17803,0.00208
2021-07-21 16:00:00+03:00,1,0,-1,1.18506,1.17599,0.367144,True,1.17803,1.17917,0,0,1.17932,1.17623,1.18038,0.00223
2021-07-21 20:00:00+03:00,0,0,-1,1.18506,1.17599,0.38258,True,0.0,0.0,0,0,1.17946,1.17917,1.18047,0.00216
2021-07-22 00:00:00+03:00,-1,0,-1,1.18506,1.17599,0.314223,False,0.0,0.0,0,0,1.17884,1.17878,1.17996,0.00209
2021-07-22 04:00:00+03:00,0,0,-1,1.18506,1.17599,0.407938,True,0.0,0.0,0,0,1.17969,1.17867,1.18001,0.00204
2021-07-22 08:00:00+03:00,0,0,-1,1.18506,1.17599,0.405733,False,0.0,0.0,0,0,1.17967,1.17792,1.1802,0.00206
2021-07-22 12:00:00+03:00,0,0,-1,1.18506,1.17599,0.439912,True,0.0,0.0,0,0,1.17998,1.17708,1.18135,0.00221
2021-07-22 16:00:00+03:00,-1,0,-1,1.18506,1.17599,0.033076,False,0.0,0.0,0,0,1.17629,1.17575,1.18303,0.00258
2021-07-22 20:00:00+03:00,0,0,-1,1.18506,1.17599,0.119074,True,0.0,0.0,0,0,1.17707,1.17576,1.17762,0.00253
2021-07-23 00:00:00+03:00,1,0,-1,1.18506,1.17599,0.199559,True,0.0,0.0,0,0,1.1778,1.17605,1.17799,0.00248
2021-07-23 04:00:00+03:00,0,0,-1,1.18506,1.17599,0.0871,False,0.0,0.0,0,0,1.17678,1.17673,1.17804,0.0024
2021-07-23 08:00:00+03:00,0,0,-1,1.18506,1.17599,0.16097,True,0.0,0.0,0,0,1.17745,1.17629,1.17865,0.0024
2021-07-23 12:00:00+03:00,0,0,-1,1.18506,1.17599,0.218302,True,0.0,0.0,0,0,1.17797,1.17544,1.17811,0.00242
2021-07-23 16:00:00+03:00,0,0,-1,1.18506,1.17599,0.092613,False,0.0,0.0,0,0,1.17683,1.17548,1.17805,0.00243
2021-07-23 20:00:00+03:00,0,0,-1,1.18506,1.17599,0.099228,True,0.0,0.0,0,0,1.17689,1.17682,1.1776,0.00231
2021-07-26 00:00:00+03:00,-1,0,-1,1.18506,1.17599,0.071665,False,0.0,0.0,0,0,1.17664,1.17635,1.17747,0.00222
2021-07-26 04:00:00+03:00,1,0,-1,1.18506,1.17599,0.205072,True,0.0,0.0,0,0,1.17785,1.17654,1.17803,0.00217
2021-07-26 08:00:00+03:00,1,0,-1,1.18506,1.17599,0.265711,True,0.0,0.0,0,0,1.1784,1.17671,1.18,0.00225
2021-07-26 12:00:00+03:00,0,0,-1,1.18506,1.17599,0.254686,False,0.0,0.0,0,0,1.1783,1.17792,1.17993,0.00223
2021-07-26 16:00:00+03:00,1,0,-1,1.18506,1.17599,0.578831,True,0.0,0.0,0,0,1.18124,1.17799,1.18173,0.00234
2021-07-26 20:00:00+03:00,0,0,-1,1.18506,1.17599,0.47409,False,0.0,0.0,0,0,1.18029,1.17993,1.18134,0.00228
2021-07-27 00:00:00+03:00,0,0,-1,1.18506,1.17599,0.535832,True,0.0,0.0,0,0,1.18085,1.17991,1.18122,0.00221
2021-07-27 04:00:00+03:00,0,0,-1,1.18506,1.17599,0.466373,False,0.0,0.0,0,0,1.18022,1.18008,1.1809,0.00211
2021-07-27 08:00:00+03:00,-1,0,-1,1.18506,1.17599,0.198456,False,0.0,0.0,0,0,1.17779,1.17701,1.18024,0.00219
2021-07-27 12:00:00+03:00,1,0,-1,1.18506,1.17599,0.647189,True,0.0,0.0,0,0,1.18186,1.17746,1.18195,0.00235
2021-07-27 16:00:00+03:00,1,0,-1,1.18506,1.17599,0.841235,True,0.0,0.0,0,0,1.18362,1.18008,1.18369,0.00244
2021-07-27 20:00:00+03:00,0,0,-1,1.18506,1.17599,0.624035,False,0.0,0.0,0,0,1.18165,1.18153,1.18411,0.00245
2021-07-28 00:00:00+03:00,-1,0,-1,1.18506,1.17599,0.597574,False,0.0,0.0,0,0,1.18141,1.18126,1.18239,0.00236
2021-07-28 04:00:00+03:00,0,0,-1,1.18506,1.17599,0.658214,True,0.0,0.0,0,0,1.18196,1.1814,1.18275,0.00229
2021-07-28 08:00:00+03:00,1,0,-1,1.18506,1.17599,0.759647,True,0.0,0.0,0,0,1.18288,1.18023,1.18302,0.00232
2021-07-28 12:00:00+03:00,-1,0,-1,1.18506,1.17599,0.428886,False,0.0,0.0,0,0,1.17988,1.17918,1.18289,0.00242
2021-07-28 16:00:00+03:00,0,0,-1,1.18506,1.17599,0.601985,True,0.0,0.0,0,0,1.18145,1.17833,1.1816,0.00248
2021-07-28 20:00:00+03:00,1,0,-1,1.18506,1.17599,0.928335,True,1.1816,1.18402,0,0,1.18441,1.17721,1.18494,0.00286
2021-07-29 00:00:00+03:00,0,0,-1,1.18506,1.17599,0.92172,True,0.0,0.0,0,0,1.18435,1.18402,1.1847,0.0027
2021-07-29 04:00:00+03:00,1,0,1,1.18588,1.17519,0.977549,True,1.1847,1.18503,0,0,1.18564,1.18418,1.18588,0.00263
2021-07-29 08:00:00+03:00,1,0,1,1.18796,1.17519,0.976507,True,1.18588,1.18694,0,0,1.18766,1.18503,1.18796,0.00265
2021-07-29 12:00:00+03:00,1,0,1,1.18852,1.17519,0.992498,True,0.0,0.0,0,0,1.18842,1.18694,1.18852,0.00257
2021-07-29 16:00:00+03:00,0,0,1,1.1891,1.17519,0.95399,True,0.0,0.0,0,0,1.18846,1.18759,1.1891,0.0025
2021-07-29 20:00:00+03:00,0,0,1,1.18927,1.17519,0.955966,True,0.0,0.0,0,0,1.18865,1.188,1.18927,0.00241
2021-07-30 00:00:00+03:00,0,0,1,1.18943,1.17519,0.90941,False,0.0,0.0,0,0,1.18814,1.18814,1.18943,0.00233
2021-07-30 04:00:00+03:00,-1,0,1,1.18943,1.17519,0.889045,False,0.0,0.0,0,0,1.18785,1.18775,1.18845,0.00221
2021-07-30 08:00:00+03:00,1,0,1,1.19075,1.18749,0.969325,True,0.0,0.0,0,0,1.19065,1.18749,1.19075,0.00229
2021-07-30 12:00:00+03:00,0,0,1,1.19087,1.18749,0.127219,False,0.0,0.0,0,0,1.18792,1.18774,1.19087,0.00235
2021-07-30 16:00:00+03:00,-1,0,-1,1.19087,1.18517,0.12807,False,1.18766,1.18774,0,0,1.1859,1.18517,1.18865,0.00243
2021-07-30 20:00:00+03:00,0,0,-1,1.19087,1.18517,0.373684,True,0.0,0.0,0,0,1.1873,1.1854,1.18766,0.00242
2021-08-02 00:00:00+03:00,0,0,-1,1.19087,1.18517,0.307018,True,0.0,0.0,0,0,1.18692,1.18621,1.18712,0.00232
2021-08-02 04:00:00+03:00,0,0,-1,1.19087,1.18517,0.329825,True,0.0,0.0,0,0,1.18705,1.1859,1.18735,0.00226
2021-08-02 08:00:00+03:00,1,0,-1,1.19087,1.18517,0.580702,True,0.0,0.0,0,0,1.18848,1.18642,1.18885,0.00227
2021-08-02 12:00:00+03:00,0,0,-1,1.19087,1.18517,0.375439,False,0.0,0.0,0,0,1.18731,1.18716,1.18969,0.00229
2021-08-02 16:00:00+03:00,-1,0,-1,1.19087,1.18517,0.310526,False,0.0,0.0,0,0,1.18694,1.18665,1.18891,0.00229
2021-08-02 20:00:00+03:00,0,0,-1,1.19087,1.18517,0.3,False,0.0,0.0,0,0,1.18688,1.1865,1.18751,0.0022
2021-08-03 00:00:00+03:00,0,0,-1,1.19087,1.18517,0.350877,True,0.0,0.0,0,0,1.18717,1.1866,1.18785,0.00213
2021-08-03 04:00:00+03:00,1,0,-1,1.19087,1.18517,0.5,True,0.0,0.0,0,0,1.18802,1.18681,1.18827,0.00208
2021-08-03 08:00:00+03:00,1,0,-1,1.19087,1.18517,0.566667,True,0.0,0.0,0,0,1.1884,1.18711,1.18854,0.00204
2021-08-03 12:00:00+03:00,1,0,-1,1.19087,1.18517,0.6,True,0.0,0.0,0,0,1.18859,1.18789,1.18933,0.00199
2021-08-03 16:00:00+03:00,-1,0,-1,1.19087,1.18517,0.289474,False,1.18698,1.18789,0,0,1.18682,1.18537,1.18876,0.00209
2021-08-03 20:00:00+03:00,0,0,-1,1.19087,1.18517,0.210526,False,0.0,0.0,0,0,1.18637,1.18612,1.18698,0.002
2021-08-04 00:00:00+03:00,0,0,-1,1.19087,1.18517,0.177193,False,0.0,0.0,0,0,1.18618,1.1859,1.18701,0.00194
2021-08-04 04:00:00+03:00,1,0,-1,1.19087,1.18517,0.347368,True,0.0,0.0,0,0,1.18715,1.18618,1.18755,0.0019
2021-08-04 08:00:00+03:00,-1,0,-1,1.18969,1.18421,0.164234,False,0.0,0.0,0,0,1.18511,1.18421,1.188,0.00203
2021-08-04 12:00:00+03:00,1,0,-1,1.18969,1.18421,0.855839,True,0.0,0.0,0,0,1.1889,1.18481,1.18896,0.00219
2021-08-04 16:00:00+03:00,-1,0,-1,1.18997,1.18328,0.077728,False,1.18426,1.18481,0,0,1.1838,1.18328,1.18997,0.00251
2021-08-04 20:00:00+03:00,0,0,-1,1.18997,1.18328,0.058296,False,0.0,0.0,0,0,1.18367,1.18355,1.18426,0.00238
2021-08-05 00:00:00+03:00,-1,0,-1,1.18997,1.18316,0.004405,False,0.0,0.0,0,0,1.18319,1.18316,1.18392,0.00226
2021-08-05 04:00:00+03:00,0,0,-1,1.18997,1.18315,0.071848,True,0.0,0.0,0,0,1.18364,1.18315,1.18391,0.00216
2021-08-05 08:00:00+03:00,0,0,-1,1.18997,1.18298,0.107296,True,0.0,0.0,0,0,1.18373,1.18298,1.18496,0.00214
2021-08-05 12:00:00+03:00,0,0,-1,1.18997,1.18282,0.106294,False,0.0,0.0,0,0,1.18358,1.18282,1.18572,0.0022
2021-08-05 16:00:00+03:00,0,0,-1,1.18997,1.18282,0.151049,True,0.0,0.0,0,0,1.1839,1.18322,1.18515,0.00218
2021-08-05 20:00:00+03:00,0,0,-1,1.18997,1.18282,0.062937,False,0.0,0.0,0,0,1.18327,1.18308,1.18399,0.00209
2021-08-06 00:00:00+03:00,-1,0,-1,1.18997,1.1825,0.004016,False,1.18278,1.18308,0,0,1.18253,1.1825,1.18357,0.00202
2021-08-06 04:00:00+03:00,0,0,-1,1.18997,1.18185,0.086207,False,0.0,0.0,0,0,1.18255,1.18185,1.18278,0.00194
2021-08-06 08:00:00+03:00,-1,0,-1,1.18997,1.18075,0.036876,False,1.18127,1.18185,0,0,1.18109,1.18075,1.183,0.00196
2021-08-06 12:00:00+03:00,-1,0,-1,1.18997,1.17767,0.061789,False,1.17884,1.18075,0,0,1.17843,1.17767,1.18127,0.00208
2021-08-06 16:00:00+03:00,-1,0,-1,1.18997,1.17544,0.0117,False,1.17644,1.17767,0,0,1.17561,1.17544,1.17884,0.00217
2021-08-06 20:00:00+03:00,0,0,-1,1.18997,1.17544,0.046111,True,0.0,0.0,0,0,1.17611,1.17561,1.17644,0.00208
2021-08-09 00:00:00+03:00,-1,0,-1,1.18997,1.17423,0.053367,False,0.0,0.0,0,0,1.17507,1.17423,1.17638,0.00208
2021-08-09 04:00:00+03:00,0,0,-1,1.18997,1.17423,0.133418,True,0.0,0.0,0,0,1.17633,1.17507,1.17636,0.00202
2021-08-09 08:00:00+03:00,0,0,-1,1.18997,1.17423,0.07878,False,0.0,0.0,0,0,1.17547,1.17501,1.17666,0.002
2021-08-09 12:00:00+03:00,0,0,-1,1.18997,1.17423,0.117535,True,0.0,0.0,0,0,1.17608,1.17521,1.1769,0.00198
2021-08-09 16:00:00+03:00,-1,0,-1,1.18997,1.17405,0.010678,False,1.17485,1.17521,0,0,1.17422,1.17405,1.17671,0.00202
2021-08-09 20:00:00+03:00,-1,0,-1,1.18997,1.17349,0.007888,False,1.1739,1.17405,0,0,1.17362,1.17349,1.17485,0.00198
2021-08-10 00:00:00+03:00,0,0,-1,1.18997,1.17321,0.033413,True,0.0,0.0,0,0,1.17377,1.17321,1.1739,0.00189
2021-08-10 04:00:00+03:00,0,0,-1,1.18997,1.17321,0.036396,True,0.0,0.0,0,0,1.17382,1.17321,1.174,0.00181
2021-08-10 08:00:00+03:00,0,0,-1,1.18997,1.1726,0.035694,False,0.0,0.0,0,0,1.17322,1.1726,1.17429,0.0018
2021-08-10 12:00:00+03:00,-1,0,-1,1.18997,1.17161,0.0,False,1.17246,1.1726,0,0,1.17161,1.17161,1.17321,0.00179
2021-08-10 16:00:00+03:00,-1,0,-1,1.18997,1.17098,0.031069,False,0.0,0.0,0,0,1.17157,1.17098,1.17246,0.00176
2021-08-10 20:00:00+03:00,0,0,-1,1.18997,1.17098,0.055292,True,0.0,0.0,0,0,1.17203,1.17143,1.17235,0.0017
2021-08-11 00:00:00+03:00,-1,0,-1,1.18997,1.17098,0.017378,False,0.0,0.0,0,0,1.17131,1.17131,1.17223,0.00165
2021-08-11 04:00:00+03:00,0,0,-1,1.18997,1.17098,0.043181,True,0.0,0.0,0,0,1.1718,1.1712,1.17254,0.00163
2021-08-11 08:00:00+03:00,0,0,-1,1.18997,1.17061,0.033058,False,0.0,0.0,0,0,1.17125,1.17061,1.17213,0.00162
2021-08-11 12:00:00+03:00,1,0,-1,1.18997,1.17061,0.159091,True,1.17213,1.17259,0,0,1.17369,1.17085,1.17495,0.0018
2021-08-11 16:00:00+03:00,0,0,-1,1.18997,1.17061,0.217975,True,0.0,0.0,0,0,1.17483,1.17259,1.17485,0.00183
2021-08-11 20:00:00+03:00,0,0,-1,1.18997,1.17061,0.168905,False,0.0,0.0,0,0,1.17388,1.17377,1.1754,0.00181
2021-08-12 00:00:00+03:00,0,0,-1,1.18997,1.17061,0.17562,True,0.0,0.0,0,0,1.17401,1.17357,1.17445,0.00175
2021-08-12 04:00:00+03:00,0,0,-1,1.18997,1.17061,0.17407,False,0.0,0.0,0,0,1.17398,1.17344,1.17459,0.0017
2021-08-12 08:00:00+03:00,1,0,-1,1.18997,1.17061,0.209711,True,0.0,0.0,0,0,1.17467,1.17329,1.17482,0.00169
2021-08-12 12:00:00+03:00,0,0,-1,1.18997,1.17061,0.175103,False,0.0,0.0,0,0,1.174,1.17274,1.17472,0.00171
2021-08-12 16:00:00+03:00,0,0,-1,1.18997,1.17061,0.164773,False,0.0,0.0,0,0,1.1738,1.17237,1.17424,0.00172
2021-08-12 20:00:00+03:00,0,0,-1,1.18997,1.17061,0.121384,False,0.0,0.0,0,0,1.17296,1.17291,1.17425,0.0017
2021-08-13 00:00:00+03:00,0,0,-1,1.18997,1.17061,0.154442,True,0.0,0.0,0,0,1.1736,1.17281,1.17386,0.00165
2021-08-13 04:00:00+03:00,1,0,-1,1.18997,1.17061,0.170455,True,0.0,0.0,0,0,1.17391,1.17343,1.17425,0.00159
2021-08-13 08:00:00+03:00,0,0,-1,1.18997,1.17061,0.1875,True,0.0,0.0,0,0,1.17424,1.17302,1.17428,0.00157
2021-08-13 12:00:00+03:00,1,0,-1,1.18997,1.17061,0.308884,True,1.17428,1.17639,0,0,1.17659,1.17405,1.17688,0.00166
2021-08-13 16:00:00+03:00,1,0,-1,1.18997,1.17061,0.485537,True,1.17688,1.17924,0,0,1.18001,1.17639,1.18048,0.00183
2021-08-13 20:00:00+03:00,0,0,-1,1.18997,1.17061,0.465393,False,0.0,0.0,0,0,1.17962,1.17924,1.18009,0.00176
2021-08-16 00:00:00+03:00,0,0,-1,1.18997,1.17061,0.46281,True,0.0,0.0,0,0,1.17957,1.17916,1.18007,0.0017
2021-08-16 04:00:00+03:00,0,0,-1,1.18997,1.17061,0.451963,False,0.0,0.0,0,0,1.17936,1.179,1.18007,0.00166
2021-08-16 08:00:00+03:00,-1,0,-1,1.18997,1.17061,0.418388,False,1.17881,1.179,0,0,1.17871,1.17788,1.17938,0.00164
2021-08-16 12:00:00+03:00,-1,0,-1,1.18997,1.17061,0.368285,False,0.0,0.0,0,0,1.17774,1.17675,1.17881,0.00167
2021-08-16 16:00:00+03:00,0,0,-1,1.18997,1.17061,0.357438,False,0.0,0.0,0,0,1.17753,1.17723,1.17905,0.00168
2021-08-16 20:00:00+03:00,0,0,-1,1.18997,1.17061,0.365186,True,0.0,0.0,0,0,1.17768,1.17747,1.17796,0.0016
2021-08-17 00:00:00+03:00,-1,0,-1,1.18997,1.17061,0.350207,False,0.0,0.0,0,0,1.17739,1.17714,1.17805,0.00155
2021-08-17 04:00:00+03:00,-1,0,-1,1.18997,1.17061,0.320764,False,0.0,0.0,0,0,1.17682,1.17668,1.17769,0.00151
2021-08-17 08:00:00+03:00,1,0,-1,1.18997,1.17061,0.367252,True,0.0,0.0,0,0,1.17772,1.17602,1.17845,0.00158
2021-08-17 12:00:00+03:00,-1,0,-1,1.18997,1.17061,0.196281,False,1.17449,1.17602,0,0,1.17441,1.17414,1.17776,0.00172
2021-08-17 16:00:00+03:00,-1,0,-1,1.18997,1.17061,0.012913,False,1.17197,1.17414,0,0,1.17086,1.17086,1.17449,0.00186
2021-08-17 20:00:00+03:00,-1,0,-1,1.18997,1.17061,0.010331,False,0.0,0.0,0,0,1.17081,1.17081,1.17197,0.00181
2021-08-18 00:00:00+03:00,0,0,-1,1.18997,1.17061,0.031508,True,0.0,0.0,0,0,1.17122,1.17019,1.17134,0.00176
2021-08-18 04:00:00+03:00,1,0,-1,1.18997,1.17061,0.0625,True,0.0,0.0,0,0,1.17182,1.171,1.17229,0.00173
2021-08-18 08:00:00+03:00,0,0,-1,1.18997,1.17061,0.073347,True,0.0,0.0,0,0,1.17203,1.17129,1.17294,0.00172
2021-08-18 12:00:00+03:00,0,0,-1,1.18997,1.17061,0.059401,False,0.0,0.0,0,0,1.17176,1.1706,1.17262,0.00174
2021-08-18 16:00:00+03:00,-1,0,-1,1.18048,1.16937,0.049505,False,0.0,0.0,0,0,1.16992,1.16937,1.17211,0.00182
2021-08-18 20:00:00+03:00,0,-1,-1,1.18048,1.16937,0.153915,True,0.0,0.0,0,0,1.17108,1.16978,1.17425,0.002
2021-08-19 00:00:00+03:00,-1,0,-1,1.18048,1.16841,0.026512,False,1.16935,1.16978,0,0,1.16873,1.16841,1.17176,0.0021
2021-08-19 04:00:00+03:00,-1,0,-1,1.18048,1.16657,0.079799,False,0.0,0.0,0,0,1.16768,1.16657,1.16935,0.00215
2021-08-19 08:00:00+03:00,0,0,-1,1.18048,1.16657,0.150971,True,0.0,0.0,0,0,1.16867,1.16688,1.16971,0.0022
2021-08-19 12:00:00+03:00,1,0,-1,1.18048,1.16657,0.23652,True,0.0,0.0,0,0,1.16986,1.16801,1.17041,0.00221
2021-08-19 16:00:00+03:00,0,0,-1,1.18048,1.16657,0.162473,False,0.0,0.0,0,0,1.16883,1.16789,1.17024,0.00222
2021-08-19 20:00:00+03:00,-1,0,-1,1.18048,1.16657,0.071172,False,0.0,0.0,0,0,1.16756,1.16726,1.16884,0.00218
2021-08-20 00:00:00+03:00,0,0,-1,1.18048,1.16657,0.119339,True,0.0,0.0,0,0,1.16823,1.16732,1.16837,0.0021
2021-08-20 04:00:00+03:00,1,0,-1,1.18048,1.16657,0.146657,True,0.0,0.0,0,0,1.16861,1.16758,1.16874,0.00203
2021-08-20 08:00:00+03:00,-1,0,-1,1.18048,1.16657,0.061107,False,0.0,0.0,0,0,1.16742,1.16709,1.16893,0.00202
2021-08-20 12:00:00+03:00,-1,0,-1,1.18048,1.16657,0.018692,False,0.0,0.0,0,0,1.16683,1.16649,1.16834,0.002
2021-08-20 16:00:00+03:00,1,0,-1,1.18048,1.16657,0.268871,True,1.16834,1.1692,0,0,1.17031,1.1664,1.17044,0.00215
2021-08-20 20:00:00+03:00,0,0,-1,1.18048,1.16657,0.24371,False,0.0,0.0,0,0,1.16996,1.1692,1.17045,0.00208
